           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 363, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 8 column 24 (char 242)
2026-02-04 23:37:59,021 ERROR soulstart: [DEVOTIONS] Failed to read C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\data\devotions\devotions_2026.json (Expecting value: line 8 column 24 (char 242))
Traceback (most recent call last):
  File "C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\app.py", line 382, in load_devotions_for_year
    data = json.load(f)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 293, in load
    return loads(fp.read(),
        cls=cls, object_hook=object_hook,
        parse_float=parse_float, parse_int=parse_int,
        parse_constant=parse_constant, object_pairs_hook=object_pairs_hook, **kw)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 363, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 8 column 24 (char 242)
2026-02-04 23:37:59,915 ERROR soulstart: [DEVOTIONS] Failed to read C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\data\devotions\devotions_2026.json (Expecting value: line 8 column 24 (char 242))
Traceback (most recent call last):
  File "C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\app.py", line 382, in load_devotions_for_year
    data = json.load(f)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 293, in load
    return loads(fp.read(),
        cls=cls, object_hook=object_hook,
        parse_float=parse_float, parse_int=parse_int,
        parse_constant=parse_constant, object_pairs_hook=object_pairs_hook, **kw)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 363, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 8 column 24 (char 242)
2026-02-04 23:38:00,619 ERROR soulstart: [DEVOTIONS] Failed to read C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\data\devotions\devotions_2026.json (Expecting value: line 8 column 24 (char 242))
Traceback (most recent call last):
  File "C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\app.py", line 382, in load_devotions_for_year
    data = json.load(f)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 293, in load
    return loads(fp.read(),
        cls=cls, object_hook=object_hook,
        parse_float=parse_float, parse_int=parse_int,
        parse_constant=parse_constant, object_pairs_hook=object_pairs_hook, **kw)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 363, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 8 column 24 (char 242)
2026-02-04 23:38:01,238 ERROR soulstart: [DEVOTIONS] Failed to read C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\data\devotions\devotions_2026.json (Expecting value: line 8 column 24 (char 242))
Traceback (most recent call last):
  File "C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\app.py", line 382, in load_devotions_for_year
    data = json.load(f)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 293, in load
    return loads(fp.read(),
        cls=cls, object_hook=object_hook,
        parse_float=parse_float, parse_int=parse_int,
        parse_constant=parse_constant, object_pairs_hook=object_pairs_hook, **kw)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 363, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 8 column 24 (char 242)
2026-02-04 23:38:01,889 ERROR soulstart: [DEVOTIONS] Failed to read C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\data\devotions\devotions_2026.json (Expecting value: line 8 column 24 (char 242))
Traceback (most recent call last):
  File "C:\Users\scwb_\OneDrive\Documents\Sandra's Ministry\SoulStart Devotion\app.py", line 382, in load_devotions_for_year
    data = json.load(f)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 293, in load
    return loads(fp.read(),
        cls=cls, object_hook=object_hook,
        parse_float=parse_float, parse_int=parse_int,
        parse_constant=parse_constant, object_pairs_hook=object_pairs_hook, **kw)
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\scwb_\AppData\Local\Programs\Python\Python313\Lib\json\decoder.py", line 363, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 8 column 24 (char 242)
